,X,Y,Z
722,5545146.402000001,7421987.621,188.47690830480002
723,5545146.396000001,7421988.039,188.89903199999998
724,5545146.359,7421988.437000001,189.339596
725,5545146.23,7421988.812999999,189.93950430479998
726,5545146.101,7421989.209,189.9384043048
727,5545145.94,7421989.643999999,189.9348043048
728,5545145.84,7421990.141,189.9325043048
729,5545145.709,7421990.616,189.9326043048
730,5545145.607999999,7421991.212,189.9345043048
731,5545145.476,7421991.767000001,189.9418043048
732,5545145.375,7421992.363,189.9307043048
733,5545145.274,7421992.958,189.9347043048
734,5545145.142000001,7421993.5139999995,194.507652
735,5545145.011,7421994.049,194.5076
736,5545144.848999999,7421994.563999999,194.437544
737,5545144.687000001,7421995.04,194.3729876952
738,5545144.556,7421995.535,194.37913600000002
739,5545144.427,7421995.951,194.5392796952
740,5545144.328,7421996.328,194.71982000000003
741,5545144.261,7421996.685,194.9028476952
742,5545144.257,7421997.022999999,195.19176
743,5545144.283,7421997.342,195.423552
744,5545144.341,7421997.622,195.53796
745,5545144.306,7421997.84,195.73338
746,5545144.27,7421998.217999999,195.83661999999998
747,5545144.265,7421998.596,195.958936
748,5545144.227999999,7421998.993,195.98082
749,5545144.191000001,7421999.431,196.063768
750,5545144.153,7421999.868,196.109592
751,5545144.147999999,7422000.206,196.145508
752,5545144.082,7422000.504,196.170892
753,5545144.016,7422000.781,196.14775600000002
754,5545143.981000001,7422001.06,196.166052
755,5545144.007999999,7422001.339,196.17019599999998
756,5545144.066000001,7422001.618,196.166904
757,5545144.186000001,7422001.897999999,196.10618799999997
758,5545144.305,7422002.179,196.040232
759,5545144.363,7422002.458,195.90067200000001
760,5545144.421,7422002.677999999,195.82902
761,5545144.387999999,7422002.877,195.72264
762,5545144.385,7422003.076,195.65682800000002
763,5545144.351,7422003.274,195.60047200000002
764,5545144.2870000005,7422003.432,195.541908
765,5545144.222999999,7422003.571,195.56794399999998
766,5545144.097999999,7422003.668,195.55384800000002
767,5545144.034,7422003.7870000005,195.59421200000003
768,5545143.94,7422003.885,195.69379600000002
769,5545143.846,7422003.9629999995,195.799024
770,5545143.785,7422003.962,195.81286400000002
771,5545143.692000001,7422003.941000001,195.868584
772,5545143.598999999,7422003.96,195.90501600000002
773,5545143.506,7422003.998,195.977216
774,5545143.413,7422003.997,196.065276
775,5545143.257999999,7422004.034,196.153408
776,5545143.134,7422004.112000001,196.195956
777,5545142.916,7422004.169,196.28246
778,5545142.669,7422004.165,196.31248799999997
779,5545142.4520000005,7422004.222,196.34092800000002
780,5545142.3270000005,7422004.339,196.36086400000002
781,5545142.2020000005,7422004.437000001,196.412392
782,5545142.078,7422004.475,196.484456
783,5545142.015,7422004.534,196.52232800000002
784,5545141.982999999,7422004.613,196.51258
785,5545141.981000001,7422004.712,196.45936799999998
786,5545141.949,7422004.792,196.379212
787,5545142.01,7422004.872,196.348132
788,5545142.071,7422004.9520000005,197.22804399999998
789,5545142.1620000005,7422005.052999999,197.17727200000002
790,5545142.253,7422005.134,196.85498
791,5545142.345,7422005.215,196.76763200000002
792,5545142.406,7422005.276000001,196.660056
793,5545142.375,7422005.295,196.50495600000002
794,5545142.374,7422005.315,196.415004
795,5545142.281,7422005.392999999,196.377016
796,5545141.941000001,7422005.387999999,196.37617200000003
797,5545141.571,7422005.323,196.458208
798,5545141.324,7422005.28,196.532308
799,5545141.231000001,7422005.318,196.54576
800,5545141.23,7422005.418,197.127744
801,5545141.199,7422005.417,197.179844
802,5545141.137,7422005.397000001,197.17674399999999
803,5545141.076,7422005.336,197.188944
804,5545141.0139999995,7422005.375,197.229544
805,5545140.8889999995,7422005.493,197.214244
806,5545140.826,7422005.571,196.816844
807,5545140.825,7422005.591,196.832744
808,5545140.856000001,7422005.592,196.83684399999999
809,5545140.887999999,7422005.552,196.834844
810,5545140.857000001,7422005.552,196.82914399999999
811,5545140.857000001,7422005.572000001,196.826344
812,5545140.825,7422005.6110000005,196.81874399999998
813,5545140.855,7422005.651000001,196.84974400000002
814,5545140.823,7422005.73,196.834344
815,5545140.822000001,7422005.79,196.838944
816,5545140.761,7422005.749,197.237336
817,5545140.731000001,7422005.709,197.2017
818,5545140.7,7422005.709,197.2088
819,5545140.7,7422005.728999999,197.21020000000001
820,5545140.669,7422005.748,197.2109
821,5545140.668,7422005.767999999,197.219
822,5545140.607000001,7422005.767000001,197.2175
823,5545140.606000001,7422005.807,197.2163
824,5545140.574,7422005.846,197.223
825,5545140.512999999,7422005.845,197.2224
826,5545140.482000001,7422005.845,197.2138
827,5545140.482000001,7422005.845,197.2134
828,5545140.451,7422005.844,197.2209
829,5545140.42,7422005.864,197.1971
830,5545140.45,7422005.904,197.1949
831,5545140.45,7422005.924,197.2122
832,5545140.481000001,7422005.905,197.2254
833,5545140.45,7422005.884,197.206
834,5545140.451,7422005.844,197.24190000000002
835,5545140.451,7422005.824,197.2611
836,5545140.357999999,7422005.823,197.2819
837,5545140.329,7422005.722999999,197.2794
838,5545140.362000001,7422005.584,197.2652
839,5545140.208,7422005.582,197.3171
840,5545140.426,7422005.426,197.3314
841,5545140.551,7422005.368,197.3686
842,5545140.52,7422005.347999999,197.3663
843,5545140.396000001,7422005.366,197.3125
844,5545140.364,7422005.425,197.3194
845,5545140.301,7422005.504,197.3133
846,5545140.239,7422005.543,197.2749
847,5545140.24,7422005.503,197.2707
848,5545140.24,7422005.4629999995,197.2612
849,5545140.302999999,7422005.424,197.2954
850,5545140.302999999,7422005.424,197.2958
851,5545140.396000001,7422005.386,197.3264
852,5545140.334,7422005.385,197.3089
853,5545140.365,7422005.385,197.32160000000002
854,5545140.334,7422005.385,197.2972
855,5545140.334,7422005.385,197.2929
856,5545140.272000001,7422005.364,197.2799
857,5545140.242000001,7422005.344,197.2834
858,5545140.427999999,7422005.307,197.3959
859,5545140.243,7422005.2639999995,197.3295
860,5545140.12,7422005.243,197.2635
861,5545140.027000001,7422005.221,197.228
862,5545139.996,7422005.241,197.1963
863,5545140.0879999995,7422005.302,197.2668
864,5545140.18,7422005.342999999,197.3108
865,5545140.0879999995,7422005.322000001,197.292292
866,5545140.026000001,7422005.281,197.244992
867,5545139.935,7422005.22,197.189992
868,5545139.996,7422005.241,197.211792
869,5545139.996,7422005.261,197.225492
870,5545140.027000001,7422005.261,197.230092
871,5545140.212,7422005.284,197.330592
872,5545140.427999999,7422005.307,197.42779199999998
873,5545140.49,7422005.307999999,197.451192
874,5545140.582,7422005.308999999,197.489592
875,5545140.521000001,7422005.307999999,197.461692
876,5545140.521000001,7422005.307999999,197.450592
877,5545140.397000001,7422005.306,197.384392
878,5545140.272999999,7422005.324,197.309492
879,5545140.302999999,7422005.384,197.226192
880,5545140.426,7422005.406,197.286992
881,5545140.395,7422005.465,197.217692
882,5545140.393999999,7422005.505,197.205692
883,5545140.64,7422005.5879999995,197.266792
884,5545140.392000001,7422005.664,197.222392
885,5545140.33,7422005.664,197.201392
886,5545140.61,7422005.5479999995,197.350692
887,5545140.426,7422005.426,197.29184000000004
888,5545140.395,7422005.426,197.29074
889,5545140.333,7422005.425,197.249592
890,5545140.642999999,7422005.37,197.43049200000002
891,5545140.243,7422005.284,197.252892
892,5545140.274,7422005.265,197.275392
893,5545140.243,7422005.284,197.238092
894,5545140.335,7422005.305,197.291392
895,5545140.212,7422005.2639999995,197.233392
896,5545140.397999999,7422005.207,197.354192
897,5545140.397999999,7422005.207,197.35599200000001
898,5545140.491,7422005.208,197.397992
899,5545140.43,7422005.187000001,197.394092
900,5545140.306,7422005.166,197.329592
901,5545140.182999999,7422005.143999999,197.284792
902,5545140.214,7422005.143999999,192.56029169520002
903,5545140.152000001,7422005.142999999,192.54149169520002
904,5545140.214,7422005.164,192.55479169519998
905,5545140.214,7422005.143999999,192.5709916952
906,5545140.121,7422005.142999999,192.53129169520003
907,5545140.121,7422005.123,192.54079169520003
908,5545140.121,7422005.123,192.5358916952
909,5545140.091,7422005.123,192.5096916952
910,5545140.06,7422005.122,192.4890916952
911,5545140.121,7422005.142999999,192.5401916952
912,5545140.091,7422005.123,192.50709169520002
913,5545140.06,7422005.122,192.4896916952
914,5545140.122,7422005.102999999,192.5302916952
915,5545140.091,7422005.123,192.5136916952
916,5545140.09,7422005.142999999,192.5121916952
917,5545145.493,7422005.5,195.0197916952
918,5545145.462,7422005.499,195.02899169519998
919,5545145.493,7422005.5,195.05319169519998
920,5545145.493,7422005.5,195.0553916952
921,5545145.492000001,7422005.52,195.0723916952
922,5545145.337,7422005.5770000005,195.21769169520002
923,5545145.306,7422005.557,195.2566916952
924,5545145.493,7422005.5,195.31679169519998
925,5545145.493,7422005.48,195.2978916952
926,5545145.462,7422005.499,195.2424916952
927,5545145.462,7422005.48,195.2621916952
928,5545145.462,7422005.46,195.2562916952
929,5545145.555,7422005.461,195.32409169520002
930,5545145.555,7422005.481000001,195.28439169520004
931,5545145.554,7422005.501,195.24349169520002
932,5545145.585,7422005.501,195.23419169520002
933,5545145.585,7422005.501,195.28359169520002
934,5545145.616,7422005.502,195.32789169519998
935,5545145.617000001,7422005.482000001,195.33879169520003
936,5545145.831,7422005.603999999,195.42939169520002
937,5545145.617000001,7422005.482000001,195.33559169519998
938,5545145.862000001,7422005.625,195.4140916952
939,5545145.431,7422005.478999999,195.13019169519998
940,5545145.677999999,7422005.503,195.31549169520002
941,5545145.709,7422005.503,195.31459169520002
942,5545145.709,7422005.503,195.32359169519998
943,5545145.74,7422005.522999999,195.34949169520002
944,5545145.77,7422005.524,195.3538916952
945,5545145.801,7422005.544,195.3626916952
946,5545145.801,7422005.544,195.36079169520002
947,5545145.832,7422005.545,195.36689169520002
948,5545145.492000001,7422005.56,195.06779169520001
949,5545145.863,7422005.525,195.4344916952
950,5545145.462,7422005.48,195.09449169520002
951,5545145.462,7422005.48,195.0275916952
952,5545145.431,7422005.478999999,194.98959169519998
953,5545145.431,7422005.478999999,194.95949169520003
954,5545145.431,7422005.478999999,194.9482916952
955,5545145.431,7422005.478999999,194.97219169520002
956,5545145.4,7422005.478999999,194.9960916952
957,5545145.182999999,7422005.575,195.0945916952
958,5545145.524,7422005.48,194.9937916952
959,5545145.4629999995,7422005.42,194.95909169520002
960,5545145.494,7422005.4,194.87979169520003
961,5545145.432,7422005.4,194.81839169519998
962,5545145.371,7422005.399,194.78289169520002
963,5545145.308999999,7422005.397999999,194.7593916952
964,5545145.464,7422005.32,194.58019169520003
965,5545145.341,7422005.299,194.5868916952
966,5545145.587,7422005.382,194.65899169520003
967,5545145.493,7422005.46,195.00549169520002
968,5545145.494,7422005.44,195.0286916952
969,5545145.742000001,7422005.364,195.00339169519998
970,5545145.4629999995,7422005.44,195.05119169519998
971,5545145.4629999995,7422005.44,195.0424916952
972,5545145.742000001,7422005.364,194.9627916952
973,5545145.742000001,7422005.364,194.9240916952
974,5545145.432,7422005.419,194.95609169520003
975,5545145.802,7422005.465,194.8522916952
976,5545145.679,7422005.403,194.78579169519998
977,5545146.204,7422005.47,195.42799169519998
978,5545145.307,7422005.5370000005,194.9957916952
979,5545145.276000001,7422005.497,195.0542916952
980,5545144.997,7422005.572000001,195.08109169520003
981,5545145.492000001,7422005.579,195.4396916952
982,5545145.152000001,7422005.555,199.544352
983,5545145.925,7422005.526000001,200.0674
984,5545145.491,7422005.619,200.030148
985,5545145.12,7422005.594,199.473848
986,5545145.12,7422005.594,199.491748
987,5545145.12,7422005.594,199.53224
988,5545145.12,7422005.594,199.532192
989,5545144.903,7422005.67,199.419992
990,5545144.841,7422005.67,199.49764800000003
991,5545144.841,7422005.688999999,199.455148
992,5545145.089,7422005.653,199.40314800000002
993,5545144.841,7422005.67,199.44424800000002
994,5545145.057999999,7422005.613,199.398396
995,5545144.81,7422005.688999999,199.41209600000002
996,5545144.779,7422005.708,199.415796
997,5545144.933999999,7422005.651000001,199.35049600000002
998,5545145.18,7422005.774,199.36199200000001
999,5545145.767999999,7422005.722999999,200.086792
1000,5545144.905,7422005.551,199.467092
1001,5545143.732000001,7422005.454,198.785592
1002,5545144.193,7422005.66,198.479792
1003,5545143.142000001,7422005.625,198.668296
1004,5545143.11,7422005.704,198.63529599999998
1005,5545143.078,7422005.783,198.57289600000001
1006,5545144.659,7422005.467999999,198.424196
1007,5545143.731000001,7422005.534,198.50309600000003
1008,5545143.637999999,7422005.512999999,198.499396
1009,5545142.995,7422005.125,198.567796
1010,5545144.14,7422005.042,198.387896
1011,5545144.016,7422005.041,198.438992
1012,5545144.381,7422005.444,198.34119600000002
1013,5545144.78,7422005.629,199.345396
1014,5545145.646000001,7422005.582,199.44669599999997
1015,5545144.35,7422005.443,198.49699600000002
1016,5545143.5139999995,7422005.551,198.54999600000002
1017,5545143.36,7422005.568,198.62179600000002
1018,5545145.801,7422005.524,199.37199600000002
1019,5545145.955,7422005.546,199.442496
1020,5545146.017999999,7422005.527000001,199.419892
1021,5545146.017000001,7422005.547,199.310992
1022,5545146.992000001,7422004.387,198.067692
1023,5545147.311000001,7422003.675,197.452992
1024,5545146.3610000005,7422005.254,199.086792
1025,5545146.517999999,7422005.097,198.919392
1026,5545146.518999999,7422005.0770000005,198.880092
1027,5545146.929,7422004.506,198.228492
1028,5545146.676,7422004.84,198.565792
1029,5545144.046,7422005.121,197.884392
1030,5545144.0770000005,7422005.101,197.823592
1031,5545145.142999999,7422004.042,197.018992
1032,5545145.174,7422004.042,197.023192
1033,5545146.738,7422004.881,198.522692
1034,5545145.177,7422003.863,197.065192
1035,5545147.2979999995,7422004.591,198.487192
1036,5545144.112000001,7422004.842999999,195.679592
1037,5545148.735,7421999.278,192.91124399999998
1038,5545149.786,7421997.124,191.06274399999998
1039,5545147.112000001,7422004.668,199.103344
1040,5545144.021000001,7422004.7020000005,196.84884399999999
1041,5545147.017999999,7422004.746,198.77944399999998
1042,5545147.636,7422004.715,198.64414399999998
1043,5545148.456,7422003.613,197.61584399999998
1044,5545147.606000001,7422004.695,198.79734399999998
1045,5545150.637,7421996.002,189.911092
1046,5545148.331,7422003.67,197.443692
1047,5545148.453,7422003.792,197.582892
1048,5545148.9229999995,7422003.3610000005,196.997592
1049,5545148.7360000005,7422003.477000001,197.545892
1050,5545148.705,7422003.457,197.549392
1051,5545148.396000001,7422001.323,194.600392
1052,5545150.822000001,7421996.044,189.843792
1053,5545150.026000001,7421997.645,191.074692
1054,5545149.837,7421997.8610000005,191.198692
1055,5545151.043,7421995.709,188.987592
1056,5545144.222999999,7422005.72,194.583992
1057,5545150.946,7421996.026000001,189.499092
1058,5545151.132999999,7421995.89,189.400392
1059,5545151.112000001,7421997.322000001,191.292692
1060,5545149.122,7422000.299,193.509492
1061,5545145.072000001,7422006.767999999,191.973192
1062,5545144.977000001,7422006.965,191.13879200000002
1063,5545144.944,7422007.084,190.819692
1064,5545144.972999999,7422007.223999999,190.579792
1065,5545145.002,7422007.364,190.343892
1066,5545149.6729999995,7421998.515,191.561992
1067,5545150.567000001,7421996.538,190.240692
1068,5545150.631,7421996.42,190.320692
1069,5545148.995,7422002.645,196.382092
1070,5545151.261,7421995.552999999,189.429792
1071,5545150.147000001,7421997.846,191.324292
1072,5545151.071,7421995.869,189.399292
1073,5545151.039,7421995.967999999,189.385992
1074,5545151.102000001,7421995.909,189.428392
1075,5545151.164,7421995.85,189.519192
1076,5545151.166,7421995.751,189.556692
1077,5545151.166,7421995.731000001,189.511192
1078,5545151.166,7421995.751,189.492092
1079,5545151.352000001,7421995.714,189.353492
1080,5545151.631,7421995.618,189.164792
1081,5545149.681,7422002.197000001,195.57179200000002
1082,5545151.817000001,7421995.581,189.068292
1083,5545151.725,7421995.56,189.135892
1084,5545149.081,7422001.0139999995,193.796692
1085,5545149.082,7422000.915,193.642892
1086,5545149.115,7422000.776000001,193.546292
1087,5545149.435,7422000.044,193.047692
1088,5545146.786,7422003.687999999,196.488292
1089,5545147.009,7422003.232999999,196.277992
1090,5545143.204,7422005.626,198.91379200000003
1091,5545143.175,7422005.506,198.907592
1092,5545143.177,7422005.367000001,198.919992
1093,5545143.21,7422005.227999999,198.929292
1094,5545143.272000001,7422005.228999999,198.781836
1095,5545142.937000001,7422004.905,198.700268
1096,5545145.26,7422004.482000001,198.048404
1097,5545145.57,7422004.466,198.218292
1098,5545146.126,7422004.415,198.634192
1099,5545146.158,7422004.375,198.699504
1100,5545146.097,7422004.334,198.646016
1101,5545145.973999999,7422004.293,198.560132
1102,5545145.881,7422004.272000001,198.521476
1103,5545145.789,7422004.27,198.492672
1104,5545145.697000001,7422004.228999999,198.496312
1105,5545145.603999999,7422004.208,198.523956
1106,5545145.573,7422004.207,198.553552
1107,5545145.542,7422004.267000001,198.49162
1108,5545145.541,7422004.2870000005,198.432244
1109,5545145.541,7422004.306,198.393836
1110,5545145.541,7422004.306,198.37241600000002
1111,5545145.448,7422004.305,198.313908
1112,5545145.356000001,7422004.304,198.300024
1113,5545145.262999999,7422004.283,198.30917200000002
1114,5545145.17,7422004.301,198.30506
1115,5545145.107999999,7422004.32,198.353208
1116,5545145.015,7422004.339,198.361172
1117,5545144.922,7422004.337,198.38294399999998
1118,5545144.521000001,7422004.351,198.094392
1119,5545144.52,7422004.391,198.121592
1120,5545144.52,7422004.371,198.16699599999998
1121,5545144.52,7422004.391,198.223344
1122,5545143.437999999,7422004.395,197.31714399999998
1123,5545144.489,7422004.411,198.26954800000001
1124,5545144.488,7422004.47,198.29524800000002
1125,5545144.457,7422004.49,198.330148
1126,5545144.393999999,7422004.529,198.355848
1127,5545144.579,7422004.571,198.177568
1128,5545144.456,7422004.549,198.153308
1129,5545144.393999999,7422004.529,198.1149
1130,5545144.333,7422004.528,198.12032800000003
1131,5545144.302,7422004.487000001,198.30991600000002
1132,5545143.283,7422004.453,197.439188
1133,5545143.284,7422004.413,197.491912
1134,5545143.469,7422004.436000001,197.655768
1135,5545143.036,7422004.429,197.23057599999999
1136,5545142.973999999,7422004.427999999,197.2122
1137,5545142.943,7422004.448,197.138512
1138,5545143.036,7422004.469,197.151716
1139,5545143.096,7422004.549,197.06283200000001
1140,5545143.22,7422004.571,196.968508
1141,5545143.497,7422004.615,196.944808
1142,5545143.93,7422004.582,196.961908
1143,5545144.424,7422004.589,196.22891199999998
1144,5545144.981000001,7422004.5370000005,196.07241199999999
1145,5545145.598999999,7422004.586,195.78371199999998
1146,5545146.247,7422004.655,195.54361999999998
1147,5545146.863,7422004.783,195.2690636952
1148,5545147.448,7422004.931,195.19341569520003
1149,5545147.97,7422005.137999999,195.14030400000001
1150,5545148.336,7422005.442000001,195.1201156952
1151,5545148.485,7422005.822000001,195.1185236952
1152,5545148.42,7422006.06,195.1128316952
1153,5545148.3889999995,7422006.06,195.158752
1154,5545148.206,7422005.937000001,195.155252
1155,5545148.366,7422005.562000001,195.10797969520002
1156,5545148.495,7422005.126,195.0945796952
1157,5545148.844,7422004.5139999995,195.053008
1158,5545149.1620000005,7422003.901000001,195.052468
1159,5545149.4520000005,7422003.13,194.9802156952
1160,5545149.618,7422002.336,194.9646796952
1161,5545149.755,7422001.422,194.966644
1162,5545149.767999999,7422000.507,194.9367556952
1163,5545149.721,7421999.511,194.889636
1164,5545149.424,7421998.691000001,194.8486556952
1165,5545149.094,7421997.95,194.862552
1166,5545148.61,7421997.286,194.891984
1167,5545148.217,7421996.642999999,194.95333600000004
1168,5545147.7639999995,7421995.92,194.9877636952
1169,5545147.373,7421995.177999999,194.973576
1170,5545146.89,7421994.455,194.8893236952
1171,5545146.53,7421993.653,194.692452
1172,5545146.016,7421992.89,194.638444
1173,5545145.596,7421992.0479999995,194.61371200000002
1174,5545145.143999999,7421991.245,194.64523169519998
1175,5545144.786,7421990.384,194.625984
1176,5545144.396000001,7421989.562000001,194.42702000000003
1177,5545144.132,7421988.602999999,194.02631569520003
1178,5545143.868,7421987.664,194.02492
1179,5545143.727999999,7421986.627,190.54833969519999
1180,5545143.619,7421985.65,190.3363443048
1181,5545143.603999999,7421984.575,189.62485200000003
1182,5545143.587,7421983.56,189.1161763048
1183,5545143.696,7421982.447000001,188.352384
1184,5545143.774,7421981.334,187.98630769520003
1185,5545143.914,7421980.261,187.6591883048
1186,5545143.993,7421979.0879999995,187.407432
1187,5545144.101,7421977.995,186.89453969520002
1188,5545144.181,7421976.782000001,186.4848
1189,5545144.259,7421975.649,185.9064283048
1190,5545144.307999999,7421974.415,185.15333600000002
1191,5545144.107999999,7421973.318,183.6002436952
1192,5545144.0,7421972.2020000005,182.4685486096
1193,5545143.643999999,7421971.182,181.5045806096
1194,5545143.443,7421970.124,181.2308126096
1195,5545143.057,7421969.062999999,180.9377883048
1196,5545142.7639999995,7421967.984,180.809664
1197,5545142.532000001,7421966.906,180.78658339039998
1198,5545142.271000001,7421965.767999999,180.73020769520002
1199,5545142.194,7421964.652000001,180.5569716952
1200,5545142.118,7421963.5370000005,180.369704
1201,5545142.289,7421962.425,180.267264
1202,5545142.459,7421961.333,180.29435139039998
1203,5545142.754,7421960.182999999,180.3636436952
1204,5545143.11,7421959.092999999,180.4079116952
1205,5545143.436000001,7421957.904,180.5194396952
1206,5545143.916,7421956.757,180.6955793904
1207,5545144.181,7421955.546,180.9080923048
1208,5545144.601,7421954.319,180.9709396952
1209,5545144.927,7421953.149,180.946868
1210,5545145.222999999,7421951.938999999,180.84660769520002
1211,5545145.455,7421950.807999999,180.74670769519997
1212,5545145.72,7421949.597999999,180.634168
1213,5545145.953,7421948.467,180.1585833904
1214,5545146.187000001,7421947.276000001,179.7355243048
1215,5545146.266,7421946.102999999,178.742564
1216,5545146.344,7421944.97,178.1912923048
1217,5545146.515,7421943.7979999995,177.3135486096
1218,5545146.404,7421942.961,176.7480436952
1219,5545146.575,7421941.808999999,176.052436
1220,5545146.807999999,7421940.677999999,175.6476153904
1221,5545147.041,7421939.547,174.98434369519998
1222,5545147.366,7421938.437000001,174.5488004192
1223,5545147.598999999,7421937.286,173.9173644192
1224,5545147.9860000005,7421936.197000001,173.4713032
1225,5545148.187999999,7421935.066000001,172.8459721144
1226,5545148.606000001,7421933.957,172.42264659039998
1227,5545148.807999999,7421932.826,171.8353798096
1228,5545149.164,7421931.657000001,171.4485126096
1229,5545149.427999999,7421930.546,171.145725524
1230,5545149.722999999,7421929.356000001,170.841464
1231,5545149.987000001,7421928.206,170.19988460960002
1232,5545150.19,7421927.035,169.6499
1233,5545150.268999999,7421925.862000001,168.87050491440002
1234,5545150.378,7421924.728999999,168.5777101336
1235,5545150.302,7421923.552999999,168.1519741336
1236,5545150.288,7421922.419,167.94606921919998
1237,5545150.2129999995,7421921.223999999,167.7096741336
1238,5545150.074,7421920.107000001,167.6018923048
1239,5545149.937000001,7421918.951,167.581853524
1240,5545149.86,7421917.835,167.573361524
1241,5545149.784,7421916.719,167.523289524
1242,5545149.738,7421915.603999999,167.52944860960002
1243,5545149.693,7421914.469,167.5298818288
1244,5545149.617000001,7421913.313999999,167.59504091440002
1245,5545149.572000001,7421912.199,167.70193321920001
1246,5545149.527000001,7421911.044,167.666
1247,5545149.512999999,7421909.909,167.6434101336
1248,5545149.56,7421908.775,167.65521260960003
1249,5545149.793,7421907.643999999,167.7858206096
1250,5545150.086,7421906.574,167.8671206096
1251,5545150.534,7421905.525,167.93292552399998
1252,5545151.075,7421904.498,167.9392101336
1253,5545151.613,7421903.571,167.89339999999999
1254,5545152.215,7421902.603999999,167.965653524
1255,5545152.784,7421901.697000001,168.1835101336
1256,5545153.507999999,7421900.812000001,168.3408563048
1257,5545154.293,7421899.967999999,168.41526152400002
1258,5545155.2,7421899.165,168.17123321920002
1259,5545156.1389999995,7421898.342999999,167.8022049144
1260,5545156.987000001,7421897.46,167.6631
1261,5545157.805,7421896.457,167.8472206096
1262,5545158.437999999,7421895.411,167.9587563048
1263,5545159.134,7421894.307,168.11689721919998
1264,5545159.643999999,7421893.2,168.20784860959998
1265,5545160.217999999,7421892.0139999995,168.49744582879998
1266,5545160.606000001,7421890.845,168.9075409144
1267,5545161.057,7421889.597999999,169.401264
1268,5545161.384,7421888.348999999,169.56650000000002
1269,5545161.649,7421887.098999999,170.1299923048
1270,5545161.791,7421885.847,170.94799721919998
1271,5545161.777000001,7421884.6729999995,172.156261524
1272,5545161.67,7421883.5370000005,172.916628724
1273,5545161.438999999,7421882.419,173.7783595048
1274,5545161.208,7421881.321,174.3802672
1275,5545161.163,7421880.166,175.00390811440002
1276,5545161.026000001,7421879.01,175.2727667808
1277,5545161.197000001,7421877.857999999,175.684036
1278,5545161.276000001,7421876.705,176.0045307808
1279,5545161.571,7421875.535,176.4427436952
1280,5545161.834,7421874.404,176.53297939040002
1281,5545162.161,7421873.215,176.5761
1282,5545162.456,7421872.025,176.5929950856
1283,5545162.752,7421870.815,176.58784860960003
1284,5545163.079,7421869.566000001,176.59807939040002
1285,5545163.344,7421868.376,176.6387769144
1286,5545163.7020000005,7421867.107999999,176.6201206096
1287,5545163.936000001,7421865.897000001,176.4993049144
1288,5545164.325,7421864.629,176.4481873904
1289,5545164.436000001,7421863.397000001,176.3096307808
1290,5545164.5770000005,7421862.185,176.3727950856
1291,5545164.563999999,7421861.01,176.3282153904
1292,5545164.55,7421859.856000001,176.45360319999998
1293,5545164.566000001,7421858.7020000005,176.3665950856
1294,5545164.645,7421857.529,176.2480206096
1295,5545164.847999999,7421856.337,175.98180000000002
1296,5545164.989,7421855.145,175.90105139040003
1297,5545165.254,7421853.955,175.58604860960003
1298,5545165.487000001,7421852.7639999995,175.1884206096
1299,5545165.813999999,7421851.555,174.2282595048
1300,5545166.0479999995,7421850.364,173.5544644192
1301,5545166.375,7421849.135,172.70042072400003
1302,5545166.578,7421847.944,172.31257980959998
1303,5545166.904,7421846.735,171.6811032
1304,5545166.982999999,7421845.542,171.2186818288
1305,5545167.154,7421844.41,171.13569721919998
1306,5545167.109,7421843.275,171.1968923048
1307,5545167.095,7421842.16,171.40804860959997
1308,5545166.956,7421841.044,171.30487691439998
1309,5545166.972,7421839.989,171.1947923048
1310,5545166.987000001,7421838.933999999,171.19539230479998
1311,5545167.094,7421837.981000001,171.1873923048
1312,5545167.292,7421837.107999999,171.0007716952
1313,5545167.551,7421836.296,170.705664
1314,5545167.932999999,7421835.545,170.341964
1315,5545168.407000001,7421834.776000001,170.237164
1316,5545168.882,7421834.046,170.353189524
1317,5545169.386,7421833.337,170.4423846096
1318,5545169.829,7421832.627,170.710361524
1319,5545170.272999999,7421831.897000001,170.8645101336
1320,5545170.654,7421831.206,171.0408409144
1321,5545171.034,7421830.535,171.1975
1322,5545171.291,7421829.862000001,171.5013972192
1323,5545171.393999999,7421829.187000001,171.7345972192
1324,5545171.527000001,7421828.552,172.1036721144
1325,5545171.66,7421827.877,172.24323120000003
1326,5545171.793,7421827.222999999,172.4107235048
1327,5545171.958,7421826.528,172.4758850288
1328,5545172.279,7421825.677,172.5311004192
1329,5545172.476,7421824.884,172.5652364192
1330,5545172.674,7421824.051,172.50072072400002
1331,5545172.808999999,7421823.237000001,172.43895672399998
1332,5545172.882,7421822.502,172.292420724
1333,5545172.862000001,7421821.745,172.34179272400002
1334,5545172.749,7421821.047,172.435128724
1335,5545172.541,7421820.447000001,172.50368502880002
1336,5545172.211,7421819.765,172.592328724
1337,5545171.817000001,7421819.222,172.63745180959998
1338,5545171.271000001,7421818.557999999,172.86785950480004
1339,5545170.629,7421818.071,173.1659108952
1340,5545169.985,7421817.762999999,173.59134411440002
1341,5545169.34,7421817.494,173.8098032
1342,5545168.725,7421817.247,173.5567748952
1343,5545168.11,7421817.039,173.2918032
1344,5545167.525,7421816.891,172.92260811440002
1345,5545166.909,7421816.742000001,172.8043875048
1346,5545166.2639999995,7421816.534,172.71111089520002
1347,5545165.587,7421816.325,172.7268032
1348,5545164.882,7421815.937000001,172.9411721144
1349,5545164.082,7421815.706,173.0153158096
1350,5545163.221,7421815.415,173.21130811440003
