X	Y	Z
5545117.631	7421820.481000001	171.5030332192
5545116.6389999995	7421820.666	171.509989524
5545115.714	7421820.552999999	171.50378952399998
5545114.85	7421820.44	171.508389524
5545114.083	7421820.071	171.4965409144
5545113.222	7421819.76	171.5145923048
5545112.456	7421819.331	171.49294860959998
5545111.627	7421818.98	171.4549741336
5545110.8610000005	7421818.491	171.424589524
5545110.033	7421818.101	171.4083563048
5545109.267999999	7421817.592	171.3921563048
5545108.378	7421817.181	171.38966152400002
5545107.582	7421816.632	171.3847126096
5545106.755	7421816.163	171.3925692192
5545105.96	7421815.554	171.3592283048
5545105.166	7421814.965	171.14422060959998
5545104.497	7421814.199	171.1493206096
5545103.765	7421813.512	171.11899721920003
5545103.129	7421812.627	171.0887563048
5545102.461	7421811.8610000005	171.26999999999998
5545101.887	7421810.917	171.24869999999999
5545101.187999999	7421810.131	171.2216741336
5545100.584	7421809.166	171.2039818288
5545099.853999999	7421808.419	171.180353524
5545099.156	7421807.533	171.1700049144
5545098.362000001	7421806.845	171.1454126096
5545097.598999999	7421806.217	171.1370818288
5545096.834	7421805.687999999	171.08151013359998
5545096.1	7421805.18	171.07292830480003
5545095.335	7421804.691000001	171.104453524
5545094.601	7421804.142999999	171.1575283048
5545093.837	7421803.575	171.197189524
5545093.103999999	7421802.987000001	171.31022830479998
5545092.247	7421802.437000001	171.4998923048
5545091.482000001	7421801.8889999995	171.72601013359997
5545090.562000001	7421801.397000001	172.011020724
5545089.704	7421800.947000001	172.21070319999998
5545088.752	7421800.555	172.069628724
5545087.829	7421800.222999999	171.95411089520002
5545086.846	7421799.87	171.87460811440002
5545085.892999999	7421799.517999999	172.0208644192
5545084.971	7421799.146000001	172.22808502880002
5545084.017999999	7421798.834	172.3138721144
5545083.063999999	7421798.581	172.4240441144
5545082.141	7421798.308999999	172.4532748952
5545081.186000001	7421798.116	172.6659955048
5545080.262	7421797.884	172.65860041919998
5545079.306	7421797.73	172.5908388952
5545078.445	7421797.499	172.5011108952
5545077.521000001	7421797.266	172.18820811440003
5545076.659	7421797.035	172.1448875048
5545075.7360000005	7421796.782000001	172.4569748952
5545074.874	7421796.551	172.631020724
5545074.043	7421796.3	173.43268750480001
5545073.305	7421796.07	173.29943120000001
5545072.567000001	7421795.801	173.5516644192
5545071.893999999	7421795.352999999	173.2990748952
5545071.192000001	7421794.746	173.3297595048
5545070.458	7421794.217999999	173.5614032
5545069.6620000005	7421793.748	174.01291580960003
5545068.892999999	7421793.477999999	174.1979875048
5545068.216	7421793.308999999	174.323356724
5545067.754	7421793.222999999	174.286528724
5545067.476	7421793.159	174.150720724
5545067.2	7421793.075	174.1152441144
5545066.924	7421792.932	174.11045180960002
5545066.802999999	7421792.711	174.2362158096
5545066.622	7421792.43	174.481456724
5545066.596	7421792.071	174.5684955048
5545066.571	7421791.7129999995	174.8744667808
5545066.5770000005	7421791.295	174.7760032
5545066.583	7421790.897000001	174.67197489519998
5545066.496	7421790.498	174.2838875048
5545066.377	7421790.137999999	174.214628724
5545066.257999999	7421789.857000001	174.1494644192
5545066.199	7421789.637999999	174.1138178288
5545066.171	7421789.458	174.1388178288
5545066.1729999995	7421789.339	174.1464178288
5545066.205	7421789.22	174.1366178288
5545066.176	7421789.12	174.1550178288
5545066.146000001	7421789.02	174.1252178288
5545066.055	7421788.938999999	174.1432178288
5545065.871	7421788.857000001	174.1338178288
5545065.687000001	7421788.774	174.1462178288
5545065.533	7421788.732000001	174.1339178288
5545065.317000001	7421788.688999999	174.1422178288
5545065.163	7421788.647000001	174.1482178288
5545064.947000001	7421788.643999999	174.1487178288
5545064.699	7421788.66	174.1354178288
5545064.4520000005	7421788.697000001	174.14761782879998
5545064.1729999995	7421788.732000001	174.1466178288
5545063.956	7421788.768999999	174.1570178288
5545063.833	7421788.767000001	174.1503178288
5545063.741	7421788.706	174.1528178288
5545063.711	7421788.646000001	174.1468178288
5545063.65	7421788.585	174.1563178288
5545063.495	7421788.583	174.1529178288
5545063.403	7421788.582	174.1635178288
5545063.372	7421788.581	174.1555178288
5545063.308999999	7421788.62	174.1545178288
5545063.276000001	7421788.759	174.1528178288
5545063.274	7421788.897999999	174.1553178288
5545063.335	7421789.018999999	174.1585178288
5545063.363	7421789.158	174.1671178288
5545063.4229999995	7421789.279	174.1539178288
5545063.482999999	7421789.399	174.1488178288
5545063.544	7421789.499	174.1461178288
5545063.603999999	7421789.6	174.1548178288
5545063.696	7421789.681	174.1504178288
5545063.756	7421789.761	174.1621178288
5545063.817000001	7421789.842	174.1558178288
5545063.878	7421789.922	174.1628178288
5545063.937999999	7421790.003	174.1605178288
5545064.03	7421790.084	174.1478178288
5545064.091	7421790.143999999	174.1472178288
5545064.182	7421790.205	174.1578178288
5545064.243	7421790.286	174.1537178288
5545064.335	7421790.3270000005	174.1593178288
5545064.396000001	7421790.387	174.1509178288
5545064.488	7421790.448	174.1451178288
5545064.549	7421790.489	174.1568178288
5545064.641	7421790.53	174.1577178288
5545064.732999999	7421790.571	174.1508178288
5545064.794	7421790.612000001	174.1537178288
5545064.887	7421790.653	174.1591178288
5545064.948	7421790.694	174.1582178288
5545065.04	7421790.715	174.1487178288
5545065.101	7421790.756	174.1404178288
5545065.193	7421790.797	173.917264
5545065.286	7421790.7979999995	174.440525524
5545065.16	7421790.956	174.52785630480003
5545065.157000001	7421791.195	174.63924860960003
5545065.089	7421791.572000001	174.17962350480002
5545065.143999999	7421792.05	173.9405235048
5545065.166	7421792.687000001	173.7926518096
5545065.187000001	7421793.384	173.8021644192
5545065.2979999995	7421794.2020000005	173.4933955048
5545065.347999999	7421794.999	172.9563644192
5545065.489	7421795.936000001	172.40510811439998
5545065.568	7421796.892999999	171.8929595048
5545065.738	7421797.91	171.5364206096
5545065.94	7421798.927999999	171.1379206096
5545066.079	7421800.005	170.8961381336
5545066.279	7421801.102999999	170.5608101336
5545066.417	7421802.219	170.4318409144
5545066.647999999	7421803.337	170.3928741336
5545066.942000001	7421804.396000001	170.3515409144
5545067.267000001	7421805.396000001	170.4000126096
5545067.53	7421806.435	170.42359721920002
5545067.853999999	7421807.494	170.4632178288
5545068.086	7421808.552999999	170.4427381336
5545068.379	7421809.651000001	170.34804582880002
5545068.641	7421810.75	170.340953524
5545068.81	7421811.867000001	170.3162692192
5545069.01	7421813.004	170.29703813359998
5545069.209	7421814.142000001	170.345889524
5545069.317000001	7421815.257999999	170.2844409144
5545069.424	7421816.393999999	170.3404486096
5545069.438999999	7421817.489	170.4384923048
5545069.391	7421818.642000001	170.4252283048
5545069.282000001	7421819.755	170.4149
5545069.172	7421820.967999999	170.1963818288
5545069.032000001	7421822.08	169.93357413360002
5545068.9520000005	7421823.333	169.5121381336
5545068.873	7421824.4860000005	169.21154860960002
5545068.917	7421825.721	168.97309721919999
5545068.961	7421826.915	168.8434381336
5545068.973999999	7421828.169	168.58394582879998
5545069.049	7421829.345	168.4736818288
5545069.061000001	7421830.658	168.47012830480003
5545069.228999999	7421831.855	168.3072846096
5545069.396000001	7421833.091	168.3858846096
5545069.596	7421834.209	168.36950000000002
5545069.919	7421835.368	168.50320491440002
5545070.275	7421836.427999999	168.491064
5545070.63	7421837.488	168.503361524
5545071.0479999995	7421838.509	168.4988563048
5545071.466	7421839.49	168.4684381336
5545071.823	7421840.451	168.44564860960003
5545072.211	7421841.392000001	168.4342101336
5545072.475	7421842.331	168.39042830480003
5545072.832	7421843.292	168.14554582879998
5545073.065	7421844.251	167.9048563048
5545073.422	7421845.231000001	167.51870000000002
5545073.717	7421846.191000001	167.3747563048
5545074.041	7421847.23	167.2729486096
5545074.305	7421848.228999999	167.240289524
5545074.597999999	7421849.307999999	167.1680206096
5545074.8610000005	7421850.3270000005	167.1676846096
5545075.124	7421851.366	167.1412846096
5545075.387	7421852.424	167.15144860959998
5545075.62	7421853.4229999995	167.10232552399998
5545075.821	7421854.461	167.0634458288
5545075.961	7421855.418	167.048661524
5545075.917	7421856.333	167.0076283048
5545075.936000001	7421857.169	166.9624101336
5545075.767999999	7421858.043	166.9282332192
5545075.694	7421858.897000001	166.870625524
5545075.526000001	7421859.81	166.8195
5545075.39	7421860.704	166.7784381336
5545075.19	7421861.656	166.8310972192
5545075.084	7421862.59	167.0291769144
5545074.915	7421863.602999999	167.14964091439998
5545074.869	7421864.597	167.3824923048
5545074.762	7421865.631	167.5787101336
5545074.716	7421866.645	167.9246409144
5545074.607000001	7421867.717999999	168.1735206096
5545074.561000001	7421868.772000001	168.39528182880002
5545074.453	7421869.825	168.48691260959998
5545074.376	7421870.879	168.55467691439998
5545074.267999999	7421871.913	168.5545741336
5545074.253	7421872.967	168.5255923048
5545074.175	7421874.041	168.4772692192
5545074.221	7421875.116	168.3919818288
5545074.143999999	7421876.19	168.3018381336
5545074.252	7421877.286	168.12959721919998
5545074.235	7421878.42	168.0987769144
5545074.281	7421879.515	168.099725524
5545074.387	7421880.711	168.1498283048
5545074.526000001	7421881.807999999	168.1894178288
5545074.663	7421883.004	168.080725524
5545074.955	7421884.123	167.9083409144
5545075.248	7421885.261	167.7576923048
5545075.634	7421886.342	167.714325524
5545075.988	7421887.461	167.6314692192
5545076.374	7421888.522000001	167.46769721919998
5545076.727999999	7421889.681	167.3143769144
5545077.114	7421890.742000001	167.10877691439998
5545077.467999999	7421891.921	166.8949101336
5545077.853999999	7421893.002	166.72582552400002
5545078.177	7421894.181	166.632589524
5545078.531	7421895.32	166.5622769144
5545078.823	7421896.478999999	166.4924818288
5545079.208	7421897.6389999995	166.3779
5545079.469	7421898.817000001	166.3515206096
5545079.792	7421899.976	166.34966400000002
5545079.99	7421901.1729999995	166.391689524
5545080.19	7421902.33	166.4626409144
5545080.234	7421903.545	166.52484860959999
5545080.341	7421904.681	166.64512060959999
5545080.353999999	7421905.875	166.67844860960003
5545080.4	7421907.01	166.7035332192
5545080.382999999	7421908.183999999	166.7471486096
5545080.427999999	7421909.299	166.9245381336
5545080.411	7421910.454	167.0774381336
5545080.426	7421911.568	167.29679721920002
5545080.563999999	7421912.725	167.36994582879998
5545080.671	7421913.821	167.5458846096
5545080.902000001	7421914.978999999	167.69662830480002
5545081.071	7421916.096	167.8368486096
5545081.301	7421917.253	167.97638952399998
5545081.532000001	7421918.371	168.3183769144
5545081.793	7421919.529	168.76432552400001
5545082.086	7421920.607999999	169.24246399999998
5545082.378	7421921.7870000005	169.4655178288
5545082.7020000005	7421922.866	169.65209721920002
5545083.057	7421924.006	169.6761283048
5545083.472999999	7421925.087	169.6587
5545083.859	7421926.187000001	169.6447
5545084.276000001	7421927.248	169.65050000000002
5545084.6620000005	7421928.347999999	178.28352830480003
5545085.079	7421929.429	178.365532
5545085.432999999	7421930.529	178.8438352
5545085.881	7421931.61	178.75387169520002
5545086.267000001	7421932.71	179.121936
5545086.715	7421933.752	179.4300883048
5545087.132999999	7421934.753	179.834768
5545087.518999999	7421935.833	180.5259603048
5545087.875	7421936.833	180.9769243048
5545088.199	7421937.953	181.4613923048
5545088.493	7421938.972	181.757764
5545088.722999999	7421940.13	182.0065846096
5545089.017000001	7421941.188999999	182.2053126096
5545089.186000001	7421942.346	182.4691846096
5545089.386	7421943.443	182.6554126096
5545089.618	7421944.501	182.9903
5545089.881	7421945.5	183.1731283048
5545090.145	7421946.478999999	183.4316486096
5545090.409	7421947.438999999	183.60358460959998
5545090.642999999	7421948.3379999995	183.86421660959996
5545090.692000001	7421949.194	184.03755630479998
5545090.618	7421950.089	184.3336603048
5545090.512	7421951.003	184.6025396952
5545090.282000001	7421951.935	184.8368283048
5545090.143999999	7421952.887999999	184.9474603048
5545089.945	7421953.84	185.0448486096
5545089.839	7421954.774	185.1670206096
5545089.887	7421955.69	185.16042430480002
5545089.936000001	7421956.547	184.9861806096
5545089.985	7421957.443	184.5782526096
5545090.066000001	7421958.28	184.2568603048
5545090.239	7421959.079	183.64236400000001
5545090.443	7421959.937999999	183.16688060959999
5545090.74	7421960.757999999	182.4607923048
5545091.005	7421961.677	182.0758923048
5545091.332	7421962.538	181.844096
5545091.753	7421963.36	181.8579846096
5545092.267000001	7421964.103999999	182.713168
5545092.812999999	7421964.807999999	183.312832
5545093.359	7421965.533	184.764836
5545093.936000001	7421966.238	185.40421660959998
5545094.45	7421967.022000001	186.0643756952
5545094.995	7421967.766	186.2605486096
5545095.54	7421968.55	186.58543600000002
5545096.054	7421969.334	186.78035630480002
5545096.567000001	7421970.137	187.0336436952
5545096.988	7421970.959	187.17635630479998
5545097.47	7421971.802	187.38801660960002
5545097.829	7421972.642999999	187.4965526096
5545098.217999999	7421973.505	187.6412603048
5545098.545	7421974.405	187.69008830479999
5545098.871	7421975.306	187.7460603048
5545099.167	7421976.206	187.716436
5545099.371	7421977.084	187.68261660960002
5545099.667	7421977.964	187.668832
5545099.87	7421978.842999999	187.64500769520004
5545100.105	7421979.682	187.502832
5545100.34	7421980.541	187.4738486096
5545100.544	7421981.36	187.4711486096
5545100.811000001	7421982.18	187.4529603048
5545101.046	7421982.98	187.51376799999997
5545101.312999999	7421983.72	187.66122430480002
5545101.459	7421984.319	187.77290399999998
5545101.545	7421984.818	187.94903599999998
5545101.6620000005	7421985.217999999	188.048616
5545101.75	7421985.5770000005	188.2248043048
5545101.93	7421985.937999999	188.3448283048
5545102.0479999995	7421986.2979999995	188.55933600000003
5545102.167	7421986.637999999	188.7318283048
5545102.285	7421987.038	189.02028
5545102.31	7421987.436000001	189.24539230480002
5545102.396000001	7421987.876	189.5757206096
5545102.328	7421988.332	189.743316
5545102.29	7421988.808999999	189.9010083048
5545102.284	7421989.247	189.940684
5545102.278	7421989.645	189.964616
5545102.334	7421990.024	189.969516
5545102.329	7421990.382	195.96203599999998
5545102.293	7421990.7	196.02358800000002
5545102.227000001	7421990.998	196.02788800000002
5545102.13	7421991.295	196.02488799999998
5545102.033	7421991.572000001	196.645192
5545102.06	7421991.851	196.64279200000001
5545102.15	7421992.071	197.250744
5545102.27	7421992.312000001	197.24790000000002
5545102.329	7421992.472	197.238608
5545102.297	7421992.531	197.225524
5545102.205	7421992.49	197.23936799999998
5545102.143999999	7421992.449	197.210712
5545102.114	7421992.3889999995	197.231852
5545102.145	7421992.39	197.237652
5545102.145	7421992.37	197.227808
5545102.207	7421992.351	197.192824
5545102.207	7421992.371	197.18707999999998
5545102.268999999	7421992.372	197.1582
5545102.3	7421992.372	197.188396
5545102.3610000005	7421992.392999999	197.18954
5545102.392000001	7421992.413	197.180736
5545102.391	7421992.453	197.18494
5545102.36	7421992.453	197.186692
5545102.4229999995	7421992.433999999	197.180792
5545102.453	7421992.433999999	197.17969599999998
5545102.453	7421992.433999999	197.188444
5545102.454	7421992.414	197.146508
5545102.4229999995	7421992.414	197.15986
5545102.3610000005	7421992.413	197.128924
5545102.268999999	7421992.372	197.16996400000002
5545102.238	7421992.351	197.131736
5545102.207	7421992.351	197.143232
5545102.238	7421992.351	197.11204
5545102.268999999	7421992.332	197.170412
5545102.3	7421992.332	197.164908
5545102.3	7421992.332	197.170556
5545102.331	7421992.352999999	197.12383599999998
5545102.392000001	7421992.373	197.10060000000001
5545102.4229999995	7421992.414	197.08160400000003
5545102.422	7421992.453	197.110996
5545102.4520000005	7421992.5139999995	197.14191999999997
5545102.482000001	7421992.594	197.173552
5545102.543	7421992.654	197.18507200000002
5545102.543	7421992.674	197.140652
5545102.481000001	7421992.632999999	197.074676
5545102.421	7421992.552999999	197.05032799999998
5545102.359	7421992.532000001	197.127928
5545102.2979999995	7421992.511	197.151072
5545102.267000001	7421992.471	197.15061200000002
5545102.237000001	7421992.411	197.135584
5545102.207	7421992.391	197.06392800000003
5545102.207	7421992.371	197.03060399999998
5545102.207	7421992.371	196.99891200000002
5545102.207	7421992.371	197.00571200000002
5545102.207	7421992.371	197.02325199999999
5545102.238	7421992.371	197.04394000000002
5545102.207	7421992.371	197.04438800000003
5545102.207	7421992.371	197.054632
5545102.207	7421992.371	197.0278
5545102.207	7421992.371	197.021904
5545102.207	7421992.371	197.043836
5545102.207	7421992.371	197.066576
5545102.207	7421992.371	197.08541200000002
5545102.207	7421992.371	197.097756
5545102.207	7421992.351	197.07472
5545102.268999999	7421992.352000001	197.11528800000002
5545102.268999999	7421992.332	197.13752
5545102.268999999	7421992.332	197.108284
5545102.27	7421992.312000001	197.092488
5545102.239	7421992.292	197.05532
5545102.239	7421992.272000001	197.022792
5545102.239	7421992.272000001	196.978168
5545102.27	7421992.272000001	196.982468
5545102.27	7421992.272000001	196.97052000000002
5545102.27	7421992.272000001	196.97212000000002
5545102.27	7421992.272000001	196.97581200000002
5545102.301	7421992.272999999	196.983112
5545102.301	7421992.272999999	196.992252
5545102.301	7421992.272999999	197.011344
5545102.302	7421992.253	197.05292000000003
5545102.332	7421992.272999999	197.05516400000002
5545102.301	7421992.272999999	197.05975999999998
5545102.332	7421992.272999999	197.08134800000002
5545102.301	7421992.272999999	197.071104
5545102.332	7421992.293	197.132116
5545102.392999999	7421992.353999999	197.142556
5545102.454	7421992.374	197.14091200000001
5545102.516	7421992.375	197.14326
5545102.516	7421992.395	197.1583
5545102.547	7421992.356000001	197.212416
5545102.578	7421992.356000001	197.230552
5545102.609	7421992.357000001	197.237548
5545102.609	7421992.377	197.235596
5545102.609	7421992.377	197.23789599999998
5545102.547	7421992.396000001	197.224652
5545102.485	7421992.415	197.190276
5545102.4229999995	7421992.433999999	197.127812
5545102.391	7421992.453	197.090688
5545102.36	7421992.472	197.047168
5545102.36	7421992.472	197.01748800000001
5545102.36	7421992.472	196.98426
5545102.391	7421992.493	196.98166
5545102.391	7421992.493	196.97296
5545102.36	7421992.492000001	196.97311200000001
5545102.36	7421992.492000001	196.96741600000001
5545102.329	7421992.472	196.971016
5545102.329	7421992.492000001	197.00879600000002
5545102.329	7421992.492000001	197.00984
5545102.329	7421992.492000001	197.022976
5545102.329	7421992.492000001	197.02003200000001
5545102.329	7421992.492000001	197.01698800000003
5545102.36	7421992.492000001	197.0032
5545102.36	7421992.492000001	196.976112
5545102.391	7421992.493	196.97505999999998
5545102.391	7421992.493	196.97446
5545102.391	7421992.493	196.97036
5545102.36	7421992.492000001	196.983508
5545102.36	7421992.492000001	196.99066
5545102.329	7421992.512	197.00934800000002
5545102.391	7421992.493	197.01494399999999
5545102.36	7421992.492000001	197.018644
5545102.36	7421992.492000001	196.99490400000002
5545102.329	7421992.492000001	196.980708
5545102.267000001	7421992.471	196.97576
5545102.2979999995	7421992.511	196.98011200000002
5545102.297	7421992.551	197.03508
5545102.45	7421992.653	197.069648
5545102.665	7421992.756	197.11802
5545102.664	7421992.795	197.135308
5545102.602000001	7421992.813999999	197.124712
5545102.48	7421992.732999999	197.12911199999996
5545102.328	7421992.591	197.125312
5545102.237000001	7421992.451	197.093072
5545102.116	7421992.29	197.108424
5545102.056	7421992.17	197.071944
5545102.147999999	7421992.191000001	197.062648
5545102.302	7421992.253	197.097376
5545102.424	7421992.334	197.1233
5545102.547	7421992.356000001	197.153232
5545102.64	7421992.337	197.18616400000002
5545102.7020000005	7421992.3379999995	197.19120400000003
5545102.732999999	7421992.319	197.218344
5545102.7639999995	7421992.299	197.214644
5545102.826	7421992.3	197.209296
5545102.857000001	7421992.281	197.224244
5545102.887999999	7421992.281	197.22634399999998
5545102.8889999995	7421992.261	197.220044
5545102.857999999	7421992.261	197.221544
5545102.8270000005	7421992.26	197.220244
5545102.765	7421992.259	197.22619600000002
5545102.765	7421992.279	197.230096
5545102.765	7421992.259	197.2219
5545102.765	7421992.279	197.2189
5545102.765	7421992.279	197.219204
5545102.765	7421992.279	197.232248
5545102.796	7421992.28	197.2267
5545102.8270000005	7421992.26	197.236344
5545102.857999999	7421992.241	197.236944
5545102.8889999995	7421992.2020000005	197.21684399999998
5545102.89	7421992.1620000005	197.227944
5545102.89	7421992.1620000005	197.237244
5545102.921	7421992.1620000005	197.226044
5545102.951	7421992.182999999	197.220244
5545102.8889999995	7421992.221	197.251644
5545102.887999999	7421992.301	197.256044
5545102.918	7421992.381	197.253244
5545102.947000001	7421992.481000001	197.260992
5545103.007999999	7421992.562000001	197.258592
5545103.038	7421992.622	197.26079199999998
5545103.007999999	7421992.522000001	197.246292
5545103.043	7421992.244	197.239292
5545103.109	7421992.006	197.219592
5545103.109	7421991.946	197.231692
5545103.078	7421991.985	197.233892
5545103.046	7421992.045	197.22180400000002
5545103.0139999995	7421992.103999999	197.2209
5545102.982999999	7421992.142999999	197.247944
5545102.982000001	7421992.182999999	197.25024399999998
5545102.951	7421992.2020000005	197.237844
5545102.951	7421992.2020000005	197.24679600000002
5545102.951	7421992.222	197.248696
5545102.951	7421992.222	197.24899599999998
5545102.951	7421992.242000001	197.24929600000002
5545102.95	7421992.262	197.24499600000001
5545102.95	7421992.262	197.23789599999998
5545102.95	7421992.282000001	197.24249600000002
5545102.95	7421992.282000001	197.232196
5545102.95	7421992.302	197.23819600000002
5545102.949	7421992.322000001	197.24944000000002
5545102.949	7421992.322000001	197.244892
5545102.919	7421992.321	197.237744
5545102.918	7421992.341	197.236396
5545102.918	7421992.341	197.245996
5545102.918	7421992.3610000005	197.24149599999998
5545102.918	7421992.3610000005	197.24109600000003
5545102.918	7421992.341	197.241896
5545102.949	7421992.342	197.23389600000002
5545102.98	7421992.362000001	197.23379599999998
5545102.98	7421992.362000001	196.89047200000002
5545102.98	7421992.342	196.885872
5545103.011	7421992.363	196.88887200000002
5545103.042	7421992.363	196.88827200000003
5545103.102000001	7421992.424	196.89417200000003
5545103.163	7421992.484	196.890772
5545103.195	7421992.465	196.884872
5545103.225	7421992.465	196.87677200000002
5545103.2870000005	7421992.466	196.880072
5545103.2870000005	7421992.466	196.884972
5545103.288	7421992.446	196.877172
5545103.288	7421992.446	196.87847200000002
5545103.257	7421992.446	196.884772
5545103.226	7421992.445	196.884072
5545103.195	7421992.445	196.883072
5545103.164	7421992.424	196.885872
5545103.134	7421992.404	196.890972
5545103.102999999	7421992.404	196.898072
5545103.072000001	7421992.4229999995	196.88717200000002
5545103.072000001	7421992.4229999995	196.887272
5545103.134	7421992.384	196.891172
5545103.168	7421992.146000001	196.89147200000002
5545103.204	7421991.788	196.878172
5545103.334	7421991.352000001	196.867272
5545103.465	7421990.857000001	196.880672
5545103.628	7421990.262	196.874072
5545103.852999999	7421989.687999999	196.879972
5545104.17	7421989.115	196.86577200000002
5545104.456	7421988.602000001	195.056368
5545104.802999999	7421988.13	195.047768
5545105.117000001	7421987.7360000005	195.052868
5545105.462	7421987.403	195.051468
5545105.805	7421987.209	195.053468
5545106.084	7421987.113	195.062668
5545106.301	7421987.116	195.062768
5545106.36	7421987.257	195.048968
5545106.328	7421987.376	194.215624
5545106.203	7421987.432999999	194.203124
5545106.018999999	7421987.371	191.00147230480002
5545105.899	7421987.131	191.0335603048
5545105.75	7421986.75	190.9521123048
5545105.696	7421986.232000001	190.732064
5545105.581	7421985.592999999	190.1458876952
5545105.437000001	7421984.895	189.836052
5545105.1389999995	7421984.154	189.58635199999998
5545104.779	7421983.4120000005	189.5516883048
5545104.357999999	7421982.57	189.43000830480003
5545103.812000001	7421981.886	189.2407283048
5545103.172	7421981.259	188.9004563048
5545102.469	7421980.752	188.661868
5545101.765	7421980.304	188.2690283048
5545101.03	7421979.815	188.048968
5545100.326	7421979.407000001	187.75651260959998
5545099.526000001	7421979.117000001	187.5759283048
5545098.759	7421978.747	187.410436
5545097.929	7421978.496	187.4220243048
5545097.13	7421978.146000001	187.4375716952
5545096.268999999	7421977.875	187.3780563048
5545095.44	7421977.505	186.8537486096
5545094.549	7421977.1729999995	186.45066400000002
5545093.628	7421976.782000001	185.7764883048
5545092.674	7421976.469	185.3451486096
5545091.722	7421976.0770000005	184.275536
5545090.8	7421975.745	183.4732243048
5545089.878	7421975.413	182.177364
5545088.925	7421975.081	181.549632
5545088.002	7421974.768999999	180.70438830479998
5545087.047	7421974.616	180.2817116952
5545086.091	7421974.443	179.7623513904
5545085.105	7421974.249	179.5014756952
5545084.119	7421974.076	179.07990400000003
5545083.165	7421973.783	178.8595513904
5545082.212	7421973.491	178.7162473904
5545081.29	7421973.119	178.6488923048
5545080.431	7421972.708	178.50793199999998
5545079.727000001	7421972.22	178.3838116952
5545079.117000001	7421971.714	178.14047691439998
5545078.755	7421971.092	177.9978153904
5545078.392999999	7421970.47	177.83932308560003
5545078.187999999	7421969.71	177.728
5545077.828	7421968.969	177.61576678080002
5545077.655	7421968.13	177.5117769144
5545077.3270000005	7421967.308999999	176.365836
5545077.185	7421966.4120000005	175.2471590856
5545076.982000001	7421965.533	173.77611089520002
5545076.902000001	7421964.616	173.53735180959998
5545076.823	7421963.74	173.836520724
5545076.836	7421962.784	174.0192364192
5545076.88	7421961.8889999995	174.6288465904
5545076.956	7421960.935	175.1588716952
5545077.0	7421960.04	175.8965950856
5545077.045	7421959.046	176.2276153904
5545077.058999999	7421958.131	176.7368950856
5545077.043	7421957.095	176.89672830479998
5545076.932999999	7421956.137999999	177.02075630480002
5545076.887	7421955.083	177.1137923048
5545076.685	7421954.085	177.3901590856
5545076.6389999995	7421952.99	177.658836
5545076.469	7421951.9520000005	178.2076332192
5545076.3610000005	7421950.856000001	178.587932
5545076.129	7421949.8379999995	179.22430769519997
5545075.927999999	7421948.82	179.78083969519997
5545075.602000001	7421947.84	180.37240000000003
5545075.368	7421946.901000001	180.64357939040002
5545075.103999999	7421945.962	180.8126153904
5545074.87	7421945.062999999	180.7770923048
5545074.666	7421944.183999999	180.68544739040001
5545074.431	7421943.364	180.6010076952
5545074.227000001	7421942.565	180.434568
5545074.052	7421941.807	180.2993076952
5545073.908	7421941.068	180.05116799999996
5545073.703	7421940.348999999	179.8572923048
5545073.497	7421939.649	179.5505473904
5545073.259	7421938.989	179.340332
5545073.021000001	7421938.329	179.008596
5545072.813999999	7421937.688999999	178.8094793904
5545072.484	7421937.067000001	178.5220206096
5545072.152000001	7421936.485	178.3303473904
5545071.666	7421935.94	178.0662206096
5545071.117000001	7421935.395	177.9038206096
5545070.539	7421934.77	177.7505769144
5545070.024	7421934.066000001	177.67127691439998
5545069.635	7421933.223999999	177.3402436952
5545069.522999999	7421932.446	176.94150769520002
5545069.626	7421931.751	176.5123409144
5545069.943	7421931.159	176.3257563048
5545070.351	7421930.707	175.90014860960002
5545070.882	7421930.376	176.0765230856
5545071.471	7421930.186000001	176.5952923048
5545072.122	7421930.096	177.355436
5545072.77	7421930.125	177.4219950856
5545073.511	7421930.176	177.4727076952
5545074.282000001	7421930.267000001	177.5963307808
5545075.146000001	7421930.339	177.617264
5545076.072000001	7421930.4120000005	177.7515793904
5545076.999	7421930.445	177.83147691439999
5545077.9860000005	7421930.539	177.97373599999997
5545079.005	7421930.634	178.1577126096
5545080.054	7421930.728999999	178.299668
5545081.102999999	7421930.824	178.4345756952
5545082.182	7421930.999	178.64973969520003
5545083.293	7421931.094	178.7793473904
5545084.372	7421931.289	178.899732
5545085.5139999995	7421931.346	178.848496
5545086.625	7421931.462	178.766164
5545087.7979999995	7421931.538	178.63399230480002
5545088.971	7421931.595	178.5128243048
5545090.143999999	7421931.692000001	178.5230153904
5545091.318	7421931.728999999	178.5358603048
5545092.522000001	7421931.826	178.6485833904
5545093.696	7421931.802999999	178.91046799999998
5545094.839	7421931.86	179.137768
5545095.982999999	7421931.777000001	179.4012923048
5545097.127	7421931.754	179.4010923048
5545098.209	7421931.71	183.8055563048
5545099.321	7421931.706	183.8433283048
5545100.435	7421931.602999999	183.64171169519997
5545101.517000001	7421931.619	183.3487076952
5545102.63	7421931.556	182.0868806096
5545103.71	7421931.631	181.277964
5545104.792	7421931.627	180.15695630480002
5545105.872	7421931.762	179.8421563048
5545106.92	7421931.877	179.52102060960001
5545108.0	7421932.032000001	179.260536
5545109.017000001	7421932.186000001	179.1372153904
